Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,Return/Average,Return/Std,Return/Median,Return/Min,Return/Max,NonzeroRewards/Average,NonzeroRewards/Std,NonzeroRewards/Median,NonzeroRewards/Min,NonzeroRewards/Max,DiscountedReturn/Average,DiscountedReturn/Std,DiscountedReturn/Median,DiscountedReturn/Min,DiscountedReturn/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,grad_norm_model/Average,grad_norm_model/Std,grad_norm_model/Median,grad_norm_model/Min,grad_norm_model/Max,grad_norm_actor/Average,grad_norm_actor/Std,grad_norm_actor/Median,grad_norm_actor/Min,grad_norm_actor/Max,grad_norm_value/Average,grad_norm_value/Std,grad_norm_value/Median,grad_norm_value/Min,grad_norm_value/Max,model_loss/Average,model_loss/Std,model_loss/Median,model_loss/Min,model_loss/Max,actor_loss/Average,actor_loss/Std,actor_loss/Median,actor_loss/Min,actor_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,prior_entropy/Average,prior_entropy/Std,prior_entropy/Median,prior_entropy/Min,prior_entropy/Max,post_entropy/Average,post_entropy/Std,post_entropy/Median,post_entropy/Min,post_entropy/Max,divergence/Average,divergence/Std,divergence/Median,divergence/Min,divergence/Max,reward_loss/Average,reward_loss/Std,reward_loss/Median,reward_loss/Min,reward_loss/Max,image_loss/Average,image_loss/Std,image_loss/Median,image_loss/Min,image_loss/Max,pcont_loss/Average,pcont_loss/Std,pcont_loss/Median,pcont_loss/Min,pcont_loss/Max
2,21000,20999,1443.2652218341827,21000,42,0,11.263462221926408,0.0,0.0,0.0,500.0,0.0,500.0,500,500,30.908525183434865,24.9442029669854,20.389709186234953,5.801693537414571,115.84388211663554,278.3809523809524,92.00438715754716,276.5,117,446,6.5380526601872555,6.355116875968148,3.870968373907548,0.4021572234444941,31.247349520282672,11300.97943359375,3.7158903107627497,11302.16796875,11289.07421875,11306.533203125,21.453602323532106,10.86329805882871,17.38704490661621,8.817272186279297,50.793514251708984,2.23274254322052,0.7503672942211703,2.017616868019104,1.2193747758865356,4.394054889678955,10.139133002758026,7.966666889328805,6.418603897094727,1.6210120916366577,25.77249526977539,11308.189365234375,1.6275555167566387,11308.119140625,11304.107421875,11313.1064453125,-8.86602306842804,3.5655730227978952,-6.885771751403809,-18.94699478149414,-6.378295421600342,1.6560729515552521,0.5066326671717241,1.6589037775993347,1.0719223022460938,2.8432607650756836,29.646396923065186,0.78867674900436,29.384628295898438,28.319091796875,31.43439483642578,30.344491920471192,2.6442478919194983,31.247279167175293,22.30622673034668,33.413387298583984,3.001672170162201,0.016637883040944622,3.0,3.0,3.1672170162200928,0.9219643449783326,0.0008530136120512437,0.9219619929790497,0.9203665852546692,0.9244313836097717,11304.265693359375,1.626429373739576,11304.197265625,11300.1875,11309.1845703125,0.0,0.0,0.0,0.0,0.0
2,22000,21999,1532.3016781806946,22000,44,0,11.231354447757925,0.0,0.0,0.0,500.0,0.0,500.0,500,500,30.298109987634486,24.569822117584938,20.389709186234953,5.801693537414571,115.84388211663554,277.9318181818182,90.24874658592537,276.5,117,446,6.365957184943074,6.264583617171839,3.7681357044474,0.4021572234444941,31.247349520282672,11301.96349609375,1.6898878413571052,11301.8056640625,11297.4365234375,11305.939453125,26.02638575553894,12.861354862370915,24.16228675842285,11.133447647094727,96.51815795898438,0.9817165884375573,0.816780848326675,0.6229672729969025,0.33237648010253906,3.7952322959899902,1.3598496425151825,0.6433981544413091,1.2886226177215576,0.5608894228935242,4.2589640617370605,11308.123505859376,1.571647900384708,11307.91162109375,11304.2958984375,11311.7744140625,-7.1474866199493405,0.45984332397404176,-6.977366924285889,-7.982199192047119,-6.4598894119262695,0.9874844115972519,0.03650576066457252,0.9749990105628967,0.9431867003440857,1.101577639579773,30.836461753845214,1.7060744920179642,31.253426551818848,26.21803855895996,33.30623245239258,29.765018005371093,3.10016012865428,30.918926239013672,20.384355545043945,33.12135314941406,3.011482768058777,0.07936296885655635,3.0,3.0,3.6973824501037598,0.9220693612098694,0.0009363326338525108,0.9219057559967041,0.9201652407646179,0.9257984757423401,11304.189951171875,1.5824640099107503,11303.98974609375,11300.3759765625,11307.849609375,0.0,0.0,0.0,0.0,0.0
2,23000,22999,1621.2850587368011,23000,46,0,11.238053597766736,0.0,0.0,0.0,500.0,0.0,500.0,500,500,31.779343776326478,25.02583148038597,22.19969683247593,5.801693537414571,115.84388211663554,278.2608695652174,88.68150995522973,276.5,117,446,7.117152583821894,7.081474963320263,4.107568643062003,0.4021572234444941,31.247349520282672,11306.986796875,8.491934248591994,11304.19873046875,11298.83203125,11340.6162109375,19.271656141281127,9.160189791271534,17.14321804046631,9.414888381958008,71.32084655761719,4.928272188603878,10.9918003204039,2.5106745958328247,0.3500051498413086,72.26592254638672,13.550745068788528,21.609726306687545,4.6719818115234375,0.9969013929367065,122.52742004394531,11307.315185546875,1.2630212170577368,11307.23046875,11304.216796875,11310.849609375,-4.0130362021178,2.8745355391288685,-4.105710744857788,-7.955371379852295,6.164559841156006,3.68460961997509,6.099573016838702,1.292479157447815,0.9380860328674316,29.872407913208008,31.183199329376222,1.1771804992149777,31.289381980895996,28.418771743774414,32.80701446533203,30.689768409729005,2.4258136329363458,31.63699245452881,22.864810943603516,33.225738525390625,3.0064464163780213,0.03999518171730555,3.0,3.0,3.3028266429901123,0.9219628602266312,0.0010213957767581767,0.9216866791248322,0.9203778505325317,0.9265481233596802,11303.3868359375,1.266422013464123,11303.30859375,11300.2958984375,11306.927734375,0.0,0.0,0.0,0.0,0.0
2,24000,23999,1710.502079963684,24000,48,0,11.208623491889004,0.0,0.0,0.0,500.0,0.0,500.0,500,500,34.89798786400282,28.72962164253036,25.711503090988096,5.801693537414571,115.84388211663554,284.2708333333333,91.98635306014451,288.0,117,470,7.858614484447632,7.829746534031205,4.29276925315593,0.4021572234444941,31.247349520282672,11301.67025390625,2.5518141229465474,11301.49853515625,11296.552734375,11306.8134765625,16.412930431365968,6.367688900017063,15.13310432434082,8.512032508850098,57.57687759399414,1.3677330565452577,0.4536070633995322,1.2368510961532593,0.773902177810669,2.880218029022217,8.177524518966674,2.517196351980135,8.224948406219482,3.585688352584839,13.129171371459961,11307.860146484374,1.5003648396575202,11307.83837890625,11304.013671875,11311.4521484375,-7.527394919395447,1.9958769786507744,-7.1582300662994385,-11.620800971984863,-4.840795993804932,1.3375571274757385,0.14637598975489952,1.3384381532669067,1.0731425285339355,1.7220369577407837,31.22847486495972,0.4617864502192814,31.36527729034424,29.695287704467773,31.763492584228516,31.419405384063722,2.5421349635808106,32.57895088195801,22.813039779663086,33.53486251831055,3.000756404399872,0.007526128752446393,3.0,3.0,3.0756404399871826,0.9222975665330887,0.0012081229921496654,0.9221370816230774,0.9203183054924011,0.9261224269866943,11303.937109375,1.4998992758947483,11303.91748046875,11300.091796875,11307.5263671875,0.0,0.0,0.0,0.0,0.0
2,25000,24999,1799.9887232780457,25000,50,0,11.174852055709096,0.0,0.0,0.0,500.0,0.0,500.0,500,500,36.75012782879013,29.610622077757114,27.6712295237049,5.801693537414571,115.84388211663554,291.26,96.53202784568445,291.0,117,483,8.142775922147598,7.807087340327563,4.770929554631536,0.4021572234444941,31.247349520282672,11288.13935546875,7.474373196632671,11288.64990234375,11273.80078125,11301.462890625,23.891410942077638,11.41725380080365,20.84400463104248,9.502739906311035,67.55339050292969,2.5780531096458437,1.2476821446608266,2.210274815559387,0.8441774845123291,6.071600437164307,16.030876111984252,6.128017126043818,15.273486137390137,6.402036666870117,32.1079216003418,11308.35595703125,1.5309772201776886,11308.240234375,11305.1640625,11312.3544921875,-23.23038504600525,8.156535813578301,-22.269094467163086,-36.670047760009766,-11.663475036621094,3.0137935054302214,1.090836934445591,2.8688727617263794,1.4371774196624756,5.592787742614746,29.98700366973877,0.29047083355180736,30.01416778564453,28.787439346313477,30.69061851501465,30.691526145935057,2.8583739980767495,32.130210876464844,21.947036743164062,33.04262924194336,3.0017139077186585,0.017053166484252223,3.0,3.0,3.1713907718658447,0.9225743931531906,0.001272771407393239,0.9223228693008423,0.9205363988876343,0.9266255497932434,11304.431650390625,1.533015429985842,11304.318359375,11301.2421875,11308.4306640625,0.0,0.0,0.0,0.0,0.0
2,26000,25999,1889.3560874462128,26000,52,0,11.189767196425858,0.0,0.0,0.0,500.0,0.0,500.0,500,500,38.102025639308025,29.91002970181538,28.38101114954994,5.801693537414571,115.84388211663554,294.28846153846155,95.9189033543965,294.5,117,483,8.56990902140606,7.975028264680306,5.517252945451958,0.4021572234444941,31.247349520282672,11284.455595703124,3.9773596338671635,11285.7900390625,11274.60546875,11289.5810546875,22.00579200744629,10.751730573412699,18.036245346069336,9.733460426330566,51.18471908569336,8.95307431936264,7.08532510248817,7.40318489074707,1.8970524072647095,39.013275146484375,18.78271755218506,18.022174232324733,12.50145149230957,2.255638837814331,77.99748992919922,11307.25837890625,1.763272510782404,11307.31494140625,11303.3212890625,11312.720703125,-25.271139087677003,5.4474016477298,-22.859938621520996,-36.736671447753906,-20.453184127807617,2.4683378541469576,1.16899992702302,2.012304902076721,1.3348753452301025,4.990226745605469,31.402398433685303,1.3406014946246625,31.94303321838379,27.80191993713379,32.82747268676758,30.347064476013184,1.3622343961267414,29.81378173828125,28.328868865966797,32.912010192871094,3.017844398021698,0.08981431267207228,3.0,3.0,3.607757568359375,0.9222689473628998,0.0009982117188519356,0.9221288859844208,0.9203441739082336,0.9254091382026672,11303.318271484375,1.768133842497391,11303.39208984375,11299.4013671875,11308.794921875,0.0,0.0,0.0,0.0,0.0
2,27000,26999,1978.3759953975677,27000,54,0,11.233442305359954,0.0,0.0,0.0,500.0,0.0,500.0,500,500,38.08073058131208,29.43715604441865,28.38101114954994,5.801693537414571,115.84388211663554,295.5740740740741,94.43233945663833,301.5,117,483,8.638501197972468,7.895533871282545,5.5838602982825325,0.4021572234444941,31.247349520282672,11279.030244140626,3.07545873881337,11279.21533203125,11272.8037109375,11285.6787109375,17.93172576904297,7.093758030410386,17.421876907348633,6.484644889831543,36.70994567871094,4.277523794174194,1.646241745666892,4.124739646911621,1.3856489658355713,8.256085395812988,8.622917032241821,5.069519234162284,7.349893808364868,2.049478769302368,23.9592227935791,11304.47357421875,1.2062132504256118,11304.34375,11302.5205078125,11307.9912109375,-27.114421730041503,2.2431060193552614,-27.08206558227539,-31.776660919189453,-23.886070251464844,1.6709939467906951,0.11338756988208325,1.6712223887443542,1.4514963626861572,1.9835056066513062,31.89842056274414,0.2433474202552243,31.877172470092773,31.34406852722168,32.406742095947266,28.96926944732666,0.3353249681434119,28.98019027709961,28.17354965209961,29.594158172607422,3.0222651505470277,0.0793305408785051,3.0,3.0,3.497861862182617,0.9216928595304489,0.0008004278592841509,0.9215864837169647,0.9203084111213684,0.9237677454948425,11300.529560546875,1.1814246788651035,11300.39794921875,11298.599609375,11304.068359375,0.0,0.0,0.0,0.0,0.0
2,28000,27999,2067.5068411827087,28000,56,0,11.219460459408207,0.0,0.0,0.0,500.0,0.0,500.0,500,500,39.26612733928646,29.595382925970817,31.237931438466383,5.801693537414571,115.84388211663554,299.19642857142856,94.66999442477936,306.5,117,483,9.02858294015557,8.0145312617078,6.069328467916794,0.4021572234444941,31.247349520282672,11275.383720703125,2.577726991409616,11274.43017578125,11271.6943359375,11281.0224609375,21.327959914207458,9.29809071893783,19.42015266418457,6.108253002166748,45.69761276245117,3.4271847647428513,1.7863375335742246,3.0656996965408325,0.8503950834274292,8.13362979888916,8.710053629875183,5.869132700328052,7.185916185379028,1.4208166599273682,32.376163482666016,11303.308818359375,0.8781071655525842,11303.27734375,11301.5400390625,11306.3896484375,-29.59929512023926,2.9225064828798946,-31.462716102600098,-32.27545928955078,-23.497060775756836,1.674217313528061,0.18296254268590856,1.7122502326965332,1.271079182624817,2.0386128425598145,31.695910720825196,0.23967515876579254,31.673301696777344,31.198373794555664,32.34227752685547,28.71966905593872,0.45658241815995376,28.642229080200195,27.81313705444336,29.947053909301758,3.0230350279808045,0.09228982319183114,3.0,3.0,3.7806928157806396,0.9214399290084839,0.0006331200941225586,0.9213055074214935,0.9201300144195557,0.9230269193649292,11299.364384765626,0.848811717591495,11299.34619140625,11297.619140625,11301.685546875,0.0,0.0,0.0,0.0,0.0
2,29000,28999,2156.9918987751007,29000,58,0,11.175050079925525,0.0,0.0,0.0,500.0,0.0,500.0,500,500,39.163702651617285,29.125115182723526,31.237931438466383,5.801693537414571,115.84388211663554,300.48275862068965,93.31652501387883,308.5,117,483,9.022726572294673,7.8880076585283,6.3549022569653815,0.4021572234444941,31.247349520282672,11282.44642578125,0.9786666883378543,11282.52392578125,11279.5185546875,11284.3525390625,20.62256958961487,9.452801012141268,18.42491054534912,6.435763359069824,45.365516662597656,1.5884456807374954,0.8115323725957316,1.3091936111450195,0.5653243660926819,4.60209321975708,4.429136121869087,3.3256118642290216,3.3571290969848633,0.7231321930885315,14.140192985534668,11302.437216796876,0.6089271080197671,11302.4453125,11300.62109375,11303.9111328125,-21.1829559135437,0.7790845159044938,-20.962529182434082,-23.465896606445312,-19.86388397216797,1.1922039437294005,0.05063884111581203,1.1753336191177368,1.1173741817474365,1.308863639831543,31.28825372695923,0.21724993515898766,31.28237819671631,30.7564697265625,31.814964294433594,28.412320346832274,0.2992996030877404,28.433056831359863,27.721174240112305,28.965675354003906,3.020894477367401,0.06367060632337902,3.0,3.0,3.415864944458008,0.921384374499321,0.0005224245028153248,0.9213348925113678,0.9201433062553406,0.922763466835022,11298.4949609375,0.6006514782581828,11298.51708984375,11296.701171875,11299.9638671875,0.0,0.0,0.0,0.0,0.0
2,30000,29999,2246.2541797161102,30000,60,0,11.202940250438669,0.0,0.0,0.0,500.0,0.0,500.0,500,500,38.70055444205426,28.74691984599321,28.500426193773855,5.801693537414571,115.84388211663554,301.15,91.91025060713666,308.5,117,483,8.87666871436263,7.795755829779648,6.069328467916794,0.4021572234444941,31.247349520282672,11281.987705078125,0.628999882256841,11281.86865234375,11280.591796875,11283.52734375,15.02283082962036,5.0595315613481935,14.613716125488281,7.965543746948242,34.31828689575195,2.1083150017261505,1.0105136272168256,1.7068146467208862,0.7313356399536133,5.61710262298584,2.3943074971437452,1.6158517502188308,1.9211040139198303,0.562369167804718,9.828031539916992,11302.047177734376,0.535289828059203,11301.9775390625,11301.0732421875,11303.552734375,-21.208881664276124,0.19095898819091142,-21.19720458984375,-21.64958381652832,-20.798845291137695,1.1493187582492828,0.04097134980030261,1.14398592710495,1.068247675895691,1.2637330293655396,31.322659339904785,0.3122498271416915,31.371501922607422,30.389997482299805,31.92231559753418,28.477678203582762,0.3291948958552334,28.462095260620117,27.64913558959961,29.20010757446289,3.0101975631713866,0.028217968373478494,3.0,3.0,3.1204495429992676,0.9213036209344864,0.0004846703069073785,0.9212470054626465,0.9202883839607239,0.9224966168403625,11298.115673828124,0.5245407889063842,11298.05029296875,11297.15234375,11299.62109375,0.0,0.0,0.0,0.0,0.0
2,31000,30999,2335.095683336258,31000,62,0,11.25600039679222,0.0,0.0,0.0,500.0,0.0,500.0,500,500,38.84271667066663,28.292449730780984,31.237931438466383,5.801693537414571,115.84388211663554,303.7096774193548,91.84460703727478,315.0,117,483,8.789826440132192,7.683981005522443,6.069328467916794,0.4021572234444941,31.247349520282672,11284.058681640625,1.3971636998746009,11284.02099609375,11281.1220703125,11287.2900390625,14.107049055099488,4.909242119720466,13.436644554138184,6.037412166595459,33.69721984863281,1.0762476333975792,0.42074967673198815,0.9469561874866486,0.46375492215156555,2.3779232501983643,3.9233978468179704,1.7594283120496126,3.8436505794525146,0.7952741980552673,8.446383476257324,11301.713134765625,0.5419018677383113,11301.74072265625,11300.505859375,11303.236328125,-18.707386283874513,1.4828584804889198,-18.516887664794922,-21.114795684814453,-16.18971824645996,1.052917223572731,0.03133056267852442,1.0517076253890991,0.997518002986908,1.1385265588760376,30.82286184310913,0.34310103687844107,30.774710655212402,30.18854331970215,31.605554580688477,27.9069421005249,0.31254110452900374,27.821090698242188,27.388750076293945,29.066158294677734,3.0109001922607423,0.03729542250160554,3.0,3.0,3.2564046382904053,0.9213952076435089,0.0004743642216445603,0.9214761555194855,0.9205259680747986,0.922802746295929,11297.780810546876,0.5355091106697636,11297.81005859375,11296.5849609375,11299.314453125,0.0,0.0,0.0,0.0,0.0
2,32000,31999,2424.130252122879,32000,64,0,11.231592555882255,0.0,0.0,0.0,500.0,0.0,500.0,500,500,38.98368496970997,27.865825439759327,34.25580192269068,5.801693537414571,115.84388211663554,305.5,90.99570731633443,323.5,117,483,8.778631037894828,7.5763189156648885,6.0917943507906855,0.4021572234444941,31.247349520282672,11286.960888671874,0.6452779820703205,11286.939453125,11285.4384765625,11289.0419921875,16.376480212211607,7.4630886677211326,15.792018413543701,6.744736194610596,40.632423400878906,0.9506682279706001,0.3100295242530455,0.9185278415679932,0.4230940341949463,2.05753493309021,2.2801165434718134,1.5294878434582146,2.0437804460525513,0.3397809565067291,7.600574493408203,11301.4375390625,0.5253073913216882,11301.3935546875,11300.3515625,11303.5556640625,-15.475592975616456,0.40469789425409136,-15.463603973388672,-16.473569869995117,-14.670647621154785,0.9989285600185395,0.01948641238586804,0.9961478412151337,0.9588119387626648,1.0566548109054565,30.704401664733886,0.3146810187332755,30.732399940490723,29.97227668762207,31.264163970947266,27.754952030181883,0.291851056872801,27.746091842651367,27.200950622558594,28.32845687866211,3.015752851963043,0.04424522116149255,3.0,3.0,3.21929669380188,0.921291076540947,0.000604890222660338,0.9211551547050476,0.9199836850166321,0.9232338070869446,11297.500419921875,0.5204550654668811,11297.46728515625,11296.4306640625,11299.634765625,0.0,0.0,0.0,0.0,0.0
2,33000,32999,2513.4309799671173,33000,66,0,11.19811701584603,0.0,0.0,0.0,500.0,0.0,500.0,500,500,39.560032630565786,27.77332362039063,35.011226966424005,5.801693537414571,115.84388211663554,307.7878787878788,90.87445804957238,326.0,117,483,8.729314889524668,7.476477397346912,6.0917943507906855,0.4021572234444941,31.247349520282672,11288.514150390625,0.6322347758139414,11288.515625,11287.1806640625,11290.7099609375,18.2812176656723,6.684385383509223,16.956448554992676,7.2705488204956055,38.77151107788086,1.0583631297945977,0.45055334975709316,0.9561985731124878,0.4404972493648529,2.701049566268921,2.0491211023926734,1.5162532943584768,1.458612084388733,0.3431611657142639,6.815323352813721,11301.28787109375,0.4883327039295779,11301.240234375,11300.2197265625,11303.005859375,-13.762934274673462,0.44106525033277943,-13.56250286102295,-14.791350364685059,-13.183404922485352,0.9891756117343903,0.022980621146935953,0.9825700223445892,0.9538075923919678,1.1284382343292236,30.56354621887207,0.2522330726886249,30.522194862365723,30.154930114746094,31.1817569732666,27.596220874786376,0.17678231656918975,27.611239433288574,27.160079956054688,27.908998489379883,3.019051456451416,0.05256743410970762,3.0,3.0,3.3348164558410645,0.9211832916736603,0.0004748852805256235,0.9211637377738953,0.920326828956604,0.9223815202713013,11297.347666015625,0.4691724271516641,11297.30322265625,11296.2998046875,11298.7490234375,0.0,0.0,0.0,0.0,0.0
2,34000,33999,2602.6777682304382,34000,68,0,11.204885009973909,0.0,0.0,0.0,500.0,0.0,500.0,500,500,40.11999143113273,27.55304316234361,37.36268057112591,5.801693537414571,115.84388211663554,310.6764705882353,91.07244065230043,327.0,117,483,8.890615776564378,7.426168116056299,6.3549022569653815,0.4021572234444941,31.247349520282672,11288.36513671875,0.6028742214500783,11288.4091796875,11286.91015625,11289.7119140625,13.585738854408264,4.338500976413025,12.62058687210083,6.5727763175964355,26.35467529296875,1.275769877433777,0.42815605631508863,1.196383535861969,0.5243921875953674,2.184870481491089,1.8110393285751343,1.1829768358533013,1.458993375301361,0.32264444231987,4.9138383865356445,11301.078349609375,0.4714116906347447,11301.05517578125,11300.109375,11302.306640625,-13.702286920547486,0.32996878056213597,-13.595057487487793,-14.625153541564941,-13.2948637008667,0.9890345597267151,0.014535364480804707,0.98966845870018,0.9570301175117493,1.0206820964813232,30.695225067138672,0.2584631917885488,30.666654586791992,30.1970157623291,31.348182678222656,27.79627016067505,0.27258252866612753,27.84052276611328,27.18327522277832,28.258224487304688,3.0167649459838866,0.044669264479246004,3.0,3.0,3.207472562789917,0.9211497664451599,0.0004973867421834653,0.9211296737194061,0.9203818440437317,0.9224518537521362,11297.140439453126,0.45769332417792574,11297.10791015625,11296.1884765625,11298.3837890625,0.0,0.0,0.0,0.0,0.0
2,35000,34999,2692.117612361908,35000,70,0,11.180699270115861,0.0,0.0,0.0,500.0,0.0,500.0,500,500,40.012792140107024,27.17490792315014,37.36268057112591,5.801693537414571,115.84388211663554,309.62857142857143,89.9736741542565,326.0,117,483,8.961068906440657,7.3482555010762045,6.486779317022684,0.4021572234444941,31.247349520282672,11284.971982421876,1.854757746663712,11285.1640625,11281.1494140625,11288.1591796875,17.908720450401304,6.446087868643081,16.961901664733887,7.921731472015381,49.94269943237305,1.7123371326923371,0.7050980937777681,1.5525975823402405,0.6765355467796326,3.9420676231384277,5.549322134852409,3.3347885615856008,4.676387310028076,0.3437230587005615,15.003329277038574,11301.090927734374,0.4511833926889912,11301.0810546875,11300.15625,11302.5625,-17.22898681640625,1.7883409924283513,-16.92543601989746,-20.713176727294922,-14.595202445983887,1.1101189881563187,0.08387935461554688,1.0961483120918274,0.98502117395401,1.35369074344635,31.034001445770265,0.3382812729060581,31.015108108520508,30.22208595275879,31.58851432800293,28.020790634155272,0.34047027585513817,28.05672836303711,27.23180389404297,28.82288932800293,3.0152908182144165,0.04654725466552979,3.0,3.0,3.2612080574035645,0.9210898309946061,0.00046115116245780874,0.9210655987262726,0.9200648665428162,0.9223840832710266,11297.154521484375,0.44544681822898996,11297.1259765625,11296.2353515625,11298.6416015625,0.0,0.0,0.0,0.0,0.0
2,36000,35999,2781.001651763916,36000,72,0,11.250613796670093,0.0,0.0,0.0,500.0,0.0,500.0,500,500,40.41052419841115,26.926957674401166,39.60475718073875,5.801693537414571,115.84388211663554,310.9166666666667,89.07701879709366,327.0,117,483,9.126757895218887,7.31564624283696,6.763754311641707,0.4021572234444941,31.247349520282672,11276.105234375,2.4293221177296918,11275.49609375,11272.26171875,11281.8642578125,16.785789332389832,5.221001850079619,15.847696781158447,7.939466953277588,33.565040588378906,2.3605244326591492,0.8417795355816668,2.1923121213912964,1.0885071754455566,5.708874225616455,6.795315637588501,4.290451021766439,5.513628005981445,1.1013365983963013,16.69086456298828,11300.954189453125,0.47322925169894525,11300.958984375,11299.6884765625,11302.751953125,-26.203167991638182,2.3579020327088087,-26.7723331451416,-29.342632293701172,-20.657737731933594,1.3542090713977815,0.07436487578067767,1.3489543795585632,1.1719279289245605,1.5919097661972046,30.666265888214113,0.2980933369993125,30.6930513381958,30.096193313598633,31.23103904724121,27.675712127685546,0.2744537498313187,27.634105682373047,27.06060218811035,28.267742156982422,3.0190231370925904,0.06288257594805421,3.0,3.0,3.4427590370178223,0.9210144865512848,0.0004866689344931562,0.9209403991699219,0.9201175570487976,0.9224967956542969,11297.014150390625,0.4505375617241958,11297.0185546875,11295.767578125,11298.646484375,0.0,0.0,0.0,0.0,0.0
2,37000,36999,2869.8668315410614,37000,74,0,11.253001485033657,0.0,0.0,0.0,500.0,0.0,500.0,500,500,40.16920757512178,26.60098689348809,37.36268057112591,5.801693537414571,115.84388211663554,308.35135135135135,89.24176582993033,326.0,117,483,9.104651260948785,7.227292968214369,6.763754311641707,0.4021572234444941,31.247349520282672,11276.711650390625,1.816391605992507,11277.04150390625,11272.9365234375,11279.6708984375,17.127723731994628,6.8203996542874705,15.673106670379639,8.125934600830078,40.54834747314453,1.7126134097576142,0.42655140221306936,1.66682767868042,0.7557692527770996,2.804598093032837,4.894575655460358,4.266070704672497,3.252607583999634,0.9252563714981079,20.960180282592773,11300.84171875,0.3880526307187772,11300.81201171875,11299.8662109375,11301.7900390625,-25.37766119003296,1.8603712031576514,-24.926640510559082,-28.186826705932617,-22.180896759033203,1.2476475095748902,0.08820153362937677,1.2237704992294312,1.1137304306030273,1.4619016647338867,30.525277767181397,0.20400499947926,30.52968406677246,29.97002601623535,30.885128021240234,27.529514083862306,0.21946766886929003,27.514914512634277,26.955724716186523,28.164949417114258,3.013204507827759,0.039417374923261486,3.0,3.0,3.2134692668914795,0.9210834860801697,0.00045133456123799023,0.9210093319416046,0.920192539691925,0.9221209287643433,11296.907412109374,0.3766850491626457,11296.880859375,11295.9462890625,11297.802734375,0.0,0.0,0.0,0.0,0.0
2,38000,37999,2958.8415129184723,38000,76,0,11.239152357941261,0.0,0.0,0.0,500.0,0.0,500.0,500,500,40.674358924068855,26.488237252875457,39.60475718073875,5.801693537414571,115.84388211663554,310.82894736842104,90.36102853464725,326.0,117,486,9.122838204428119,7.169060731252484,6.763754311641707,0.4021572234444941,31.247349520282672,11280.012998046876,0.7382344186613151,11279.95263671875,11278.501953125,11282.1689453125,16.064724726676943,6.234103146947399,15.020762920379639,6.395100116729736,36.00111770629883,1.4795133846998214,0.47372057651138405,1.4360018372535706,0.6877638101577759,2.770961046218872,3.634830400943756,2.547542148697746,3.1306395530700684,0.5679025053977966,11.204926490783691,11300.758974609374,0.44737671533784945,11300.66943359375,11300.021484375,11301.9951171875,-21.944302864074707,0.4929796682649186,-21.909443855285645,-23.127294540405273,-20.694189071655273,1.1983141851425172,0.050191483693566775,1.1876793503761292,1.113938570022583,1.3789643049240112,30.542602977752686,0.20157495232225367,30.55420684814453,30.00152015686035,31.070592880249023,27.52549446105957,0.2042368730984515,27.48875617980957,27.078447341918945,28.018922805786133,3.017698085308075,0.0477759879177292,3.0,3.0,3.252797842025757,0.9210063022375107,0.0004505952799703595,0.9209554195404053,0.9200917482376099,0.9222847819328308,11296.82025390625,0.43129426635001933,11296.74853515625,11296.1015625,11298.0732421875,0.0,0.0,0.0,0.0,0.0
2,39000,38999,3048.332513332367,39000,78,0,11.17430797929416,0.0,0.0,0.0,500.0,0.0,500.0,500,500,41.192236938241884,26.576979650673977,39.60475718073875,5.801693537414571,115.84388211663554,311.71794871794873,89.59823393347311,326.0,117,486,9.242320206538121,7.124378428351819,7.050962079956961,0.4021572234444941,31.247349520282672,11279.925712890625,1.011633733221717,11280.17236328125,11278.0107421875,11281.8447265625,16.422555613517762,6.0789488619933225,15.283661842346191,6.626753330230713,34.310630798339844,1.9109525710344315,0.7336945246838352,1.6973583698272705,0.7856276631355286,3.8818905353546143,3.075819279551506,1.9050039277243052,2.5806832313537598,0.7090726494789124,7.7799391746521,11300.864296875,0.44400000006873336,11300.8681640625,11300.025390625,11302.9638671875,-22.140500450134276,0.8549461545347377,-22.087656021118164,-23.564626693725586,-20.66120147705078,1.2018464410305023,0.11162027532074491,1.161284327507019,1.0557200908660889,1.5991028547286987,30.279452743530275,0.24727702131275345,30.28191089630127,29.6885929107666,30.725419998168945,27.36459888458252,0.2619271342609891,27.371280670166016,26.53600311279297,27.981531143188477,3.0178725576400756,0.06300417622427097,3.0,3.0,3.532637596130371,0.9210503381490708,0.00048540012686046466,0.9210042059421539,0.9203082919120789,0.922640323638916,11296.925361328125,0.41202282338210644,11296.90283203125,11296.1044921875,11298.509765625,0.0,0.0,0.0,0.0,0.0
